Classification,unorth,uwest,usouth,ueast,Shroud North,Shroud West,Shroud South,Shroud East,Lag Shroud North,Lag Shroud West,Lag Shroud South,LagShroud East,uWEST zone,uNORTH zone,uEAST zone,uSOUTH zone,OAT,Lagging OAT,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
COLD,119.48,140,100,119.48,0.763886377,0.751207621,1,0.989047579,0.792924987,0.761663924,0.803972033,1,69.01641,68.60083,72.02277,72.05844,47.57994,45.65133,100.1,22,60,48.2,46.22
COLD,119.48,140,100,119.48,0.747484875,0.740110099,1,0.939388054,0.814066633,0.787518285,0.831477061,1,69.12876,68.61813,72.0437,72.55768,47.57994,45.65133,100.1,22,60,48.2,46.22
HOT,119.48,140,100,119.48,0.774955908,0.767310099,1,0.949878535,0.84180146,0.833280401,0.881105052,1,69.30947,68.65334,71.80728,72.96072,47.57994,45.65133,100.1,22,60,48.2,46.22
COLD,119.48,140,100,119.48,0.848653951,0.86574929,0.987236129,1,0.760700043,0.747883097,0.954179793,1,69.46665,68.58847,71.51056,73.21535,47.58663,46.58345,100.1,41,50,50.18,47.48
COLD,100,124.0585,100,100,0.741492212,0.7525111,1,0.963400057,0.747484875,0.740110099,1,0.939388054,69.7336,68.76182,71.37113,74.40401,48.5343,47.57994,100.1,41,50,50.18,47.48
HOT,100,100,100,100,0.864651242,0.897085722,1,0.966564224,0.779461923,0.789722976,0.989418121,1,70.20825,69.134,71.53976,74.887,48.84727,47.58663,100.08,26,55,50.72,48.2
HOT,100,100,100,101.0159,0.81100265,0.901221326,1,0.889134572,0.896083897,0.92387918,1,0.98870752,70.56833,69.21249,70.80766,73.72959,49.55442,48.19113,100.06,26,53,51.8,48.2
HOT,100,100,100,138.0368,0.724508921,0.904752176,1,0.78468165,0.906884775,0.934874707,0.997851216,1,70.67755,69.43689,70.53113,73.61213,49.55442,48.19113,100.06,26,53,51.8,48.2
HOT,100,100,100,110.7034,0.799241473,0.974641821,1,0.865475925,0.81100265,0.901221326,1,0.889134572,71.06951,69.43766,70.53074,73.20094,50.80837,49.55442,100,24,51,52.34,50
HOT,114.2493,100,100,114.2493,0.680096374,1,0.770093497,0.741744704,0.866081309,1,0.989869616,0.927922576,73.42459,69.89674,70.47036,70.89361,51.10293,50.41032,99.89,28,48,52.34,50.9
COLD,140,129.6637,140,140,0.953439931,0.962303278,0.958285112,1,0.964062314,0.984224869,0.98576044,1,70.17348,68.0974,67.18855,68.10821,54.57948,53.36529,100.14,13,94,55.58,54.68
COLD,140,120.9448,140,140,0.953439931,0.962214758,0.952937372,1,0.95867003,0.978460205,0.97460942,1,70.25421,68.23382,67.34662,68.15701,54.57948,53.9675,100.14,13,94,55.58,54.68
COLD,140,100,140,140,0.964244834,0.972962451,0.975046648,1,0.953439931,0.962303278,0.958285112,1,70.49609,68.43639,67.59483,68.26208,54.57948,54.57948,100.04,11,96,55.4,54.68
COLD,140,100,140,140,0.953888791,0.968044319,0.969937303,1,0.96433023,0.967665305,0.969738155,1,70.7211,68.81461,67.74032,68.34784,54.57584,54.57948,100.04,11,96,55.4,54.68
COLD,140,100,140,140,0.953888791,0.968044319,0.969937303,1,0.96433023,0.967665305,0.969738155,1,70.7211,68.81461,67.74032,68.34784,54.57584,54.57948,100.04,11,96,55.4,54.68
COLD,140,100,140,140,0.953888791,0.968044319,0.975239336,1,0.964244834,0.972962451,0.975046648,1,70.74416,68.84055,67.83588,68.38351,54.57584,54.57948,99.97,28,96,56.48,55.22
COLD,140,100,140,140,0.95927845,0.973773241,0.975239336,1,0.964244834,0.972962451,0.975046648,1,70.83347,68.87624,67.94846,68.47788,54.57584,54.57948,99.97,28,96,56.48,55.22
COLD,140,100,140,140,0.964597972,0.973773241,0.980675396,1,0.959101841,0.967772961,0.969846042,1,70.92298,69.03349,68.12912,68.52113,55.184,54.26501,99.97,28,96,56.48,55.22
COLD,140,100,140,140,0.964597972,0.968299704,0.975191864,1,0.953888791,0.968044319,0.975239336,1,71.0239,69.02593,68.132,68.67635,55.184,54.57584,99.94,28,91,56.84,55.04
COLD,140,100,140,140,0.94743244,0.962233377,0.968725485,1,0.95927845,0.973773241,0.980675396,1,71.11309,69.1841,68.31161,69.27631,54.56751,55.184,99.94,28,91,56.84,55.04
COLD,140,100,140,140,0.952281829,0.961802645,0.973312367,1,0.964597972,0.968299704,0.975191864,1,71.18052,69.22736,68.55273,69.53291,53.9253,55.184,99.94,28,86,55.94,54.86
COLD,140,100,140,140,0.952281829,0.961802645,0.973312367,1,0.964597972,0.968299704,0.975191864,1,71.18052,69.22736,68.55273,69.53291,53.9253,55.184,99.94,28,86,55.94,54.86
HOT,140,100,140,140,0.9469336,0.956582982,0.962238836,1,0.94743244,0.962233377,0.968725485,1,71.1171,69.26952,68.76894,69.51128,54.53118,54.56751,99.94,28,86,55.94,54.86
COLD,140,100,130.64,140,0.958532777,0.975382974,0.981513141,1,0.943185563,0.964958285,0.981661397,1,71.01947,69.63071,69.09278,69.79908,54.81777,55.7616,99.95,41,71,57.02,55.94
COLD,140,100,122.4854,140,0.952965015,0.983023729,0.978311538,1,0.953074024,0.96982279,0.981344757,1,71.58018,69.80746,69.32111,70.07325,54.81777,54.81777,100,39,67,55.94,55.22
COLD,140,140,140,140,0.946770231,0.935968774,0.952954356,1,0.960900234,0.926832294,0.951922804,1,67.53843,66.15824,66.17517,68.14556,40.36976,40.39582,101.14,28,71,40.1,39.56
COLD,140,140,140,140,0.946770231,0.935968774,0.952954356,1,0.960900234,0.926832294,0.951922804,1,67.53843,66.15824,66.17517,68.14556,40.36976,40.39582,101.19,32,71,40.46,39.74
COLD,140,140,140,140,0.946770231,0.935968774,0.952954356,1,0.960900234,0.926832294,0.951922804,1,67.53843,66.15824,66.17517,68.14556,40.36976,40.39582,101.19,32,71,40.46,39.74
COLD,140,140,140,140,0.93963977,0.928919662,0.94577732,1,0.960900234,0.926832294,0.951922804,1,67.67081,66.24303,66.17517,68.30764,40.36976,40.39582,101.19,32,71,40.46,39.74
COLD,140,140,140,140,0.93963977,0.928919662,0.94577732,1,0.960900234,0.926832294,0.951922804,1,67.67081,66.24303,66.17517,68.30764,40.36976,40.39582,101.19,32,71,40.46,39.74
COLD,140,140,140,140,0.93142269,0.928284474,0.945301979,1,0.953827743,0.920010553,0.94491639,1,67.80609,66.32997,66.3303,68.42999,40.68839,40.06273,101.19,32,71,40.46,39.74
COLD,140,140,140,140,0.950175099,0.921970681,0.938713131,1,0.953827743,0.920010553,0.937509964,1,67.896,66.33538,66.37643,68.4983,40.68839,40.06273,101.19,32,71,40.46,39.74
COLD,140,140,140,140,0.950175099,0.921970681,0.938713131,1,0.953827743,0.920010553,0.937509964,1,67.896,66.33538,66.37643,68.4983,40.68839,40.06273,101.19,32,71,40.46,39.74
COLD,140,140,140,140,1,0.799972606,0.860709682,0.919024138,0.953827743,0.927638843,0.952388462,1,68.19152,66.55964,66.71951,68.82334,41.63634,40.36976,101.19,32,71,40.46,39.74
COLD,140,140,140,140,1,0.799972606,0.860709682,0.919024138,0.953827743,0.927638843,0.952388462,1,68.19152,66.55964,66.71951,68.82334,41.63634,40.36976,101.19,32,71,40.46,39.74
COLD,140,140,140,140,1,0.799972606,0.860709682,0.919024138,0.953827743,0.927638843,0.952388462,1,68.19152,66.55964,66.71951,68.82334,41.63634,40.36976,101.19,32,71,40.46,39.74
COLD,140,140,140,140,1,0.799972606,0.860709682,0.919024138,0.953827743,0.927638843,0.952388462,1,68.19152,66.55964,66.71951,68.82334,41.63634,40.36976,101.19,32,71,40.46,39.74
COLD,140,140,140,140,1,0.799972606,0.833181111,0.906396342,0.946770231,0.935968774,0.952954356,1,68.25806,66.7288,66.87508,68.91326,41.63634,40.36976,101.2,28,65,42.44,40.1
COLD,140,140,140,140,1,0.767566455,0.786905568,0.844173077,0.93963977,0.928919662,0.94577732,1,68.30103,66.79488,67.00726,69.1069,41.63634,40.36976,101.2,28,65,42.44,40.1
COLD,140,140,140,140,1,0.767566455,0.786905568,0.844173077,0.93963977,0.928919662,0.94577732,1,68.30103,66.79488,67.00726,69.1069,41.63634,40.36976,101.2,28,65,42.44,40.1
COLD,140,140,140,140,1,0.81030992,0.831750373,0.884581514,0.950175099,0.921970681,0.938713131,1,68.596,67.06284,67.31953,69.5277,41.63634,40.68839,101.2,28,65,42.44,40.1
COLD,140,140,140,140,0.992342422,0.797557253,0.984902971,1,1,0.799972606,0.860709682,0.919024138,69.1001,67.32078,67.89645,70.51546,42.66245,41.63634,101.2,28,65,42.44,40.1
COLD,140,140,140,140,0.992342422,0.797557253,0.984902971,1,1,0.799972606,0.860709682,0.919024138,69.1001,67.32078,67.89645,70.51546,42.66245,41.63634,101.2,28,65,42.44,40.1
COLD,140,140,140,140,0.992342422,0.797557253,0.984902971,1,1,0.799972606,0.860709682,0.919024138,69.1001,67.32078,67.89645,70.51546,42.66245,41.63634,101.2,28,65,42.44,40.1
COLD,140,140,100,140,0.864724927,0.768510519,0.959360769,1,1,0.767566455,0.786905568,0.844173077,69.37087,67.69765,68.7851,71.55487,42.66245,41.63634,101.1,35,56,45.14,42.26
COLD,140,140,100,140,0.813057769,0.738695219,0.907092867,1,1,0.77727803,0.791057794,0.848861792,69.54929,67.88675,69.21639,72.29111,43.60829,41.63634,101.1,35,56,45.14,42.26
COLD,140,140,100,140,0.813057769,0.738695219,0.907092867,1,1,0.77727803,0.791057794,0.848861792,69.54929,67.88675,69.21639,72.29111,43.60829,41.63634,101.1,35,56,45.14,42.26
COLD,140,140,100,140,0.781031818,0.719849499,0.950208435,1,1,0.790078218,0.846933141,0.882267882,69.84327,68.27064,69.91131,73.38578,43.60829,41.63634,101.1,35,56,45.14,42.26
COLD,140,140,100,140,0.781031818,0.719849499,0.950208435,1,1,0.790078218,0.846933141,0.882267882,69.84327,68.27064,69.91131,73.38578,43.60829,41.63634,101.1,35,56,45.14,42.26
COLD,140,140,100,140,0.743337564,0.711846774,0.94621921,1,0.992342422,0.797557253,0.984902971,1,69.90948,68.46696,70.15925,73.71101,44.51012,42.66245,101.1,35,56,45.14,42.26
COLD,140,140,100,140,0.743337564,0.711846774,0.94621921,1,0.992342422,0.797557253,0.984902971,1,69.90948,68.46696,70.15925,73.71101,44.51012,42.66245,101.1,35,56,45.14,42.26
COLD,140,140,100,140,0.755764123,0.762037416,1,0.953427468,0.864724927,0.768510519,0.959360769,1,70.07584,68.38155,70.31812,74.05778,44.51012,42.66245,101.02,34,56,46.58,44.24
COLD,140,140,100,140,0.754359846,0.761017193,1,0.875257254,0.813057769,0.738695219,0.907092867,1,70.09324,68.40864,70.35857,74.24788,45.70744,43.60829,101.02,34,56,46.58,44.24
COLD,140,140,100,140,0.72509967,0.736273643,1,0.800723668,0.743337564,0.711846774,0.94621921,1,70.38726,68.49258,70.24323,75.04208,46.04559,44.51012,101.02,34,56,46.58,44.24
COLD,140,100,100,140,0.706338721,0.893577737,1,0.770085334,0.721557891,0.739675666,1,0.795942272,72.10532,70.04099,70.87194,74.90739,48.98425,46.04559,100.88,35,52,48.74,46.22
COLD,140,100,100,140,0.713056065,0.951882564,1,0.791782041,0.730874331,0.882354623,1,0.792799705,72.71443,70.18027,70.62462,73.97179,49.31597,47.67595,100.73,26,51,51.44,48.56
COLD,140,100,100,140,0.749548434,1,0.989114655,0.812064331,0.714047434,0.927616491,1,0.78343396,73.45156,70.3674,70.69421,72.81264,50.89895,49.31597,100.6,30,51,53.06,50.72
COLD,140,100,100,140,0.732010028,1,0.978230711,0.792803285,0.713056065,0.951882564,1,0.791782041,73.83338,70.56371,70.7634,72.85697,50.89895,49.31597,100.6,30,51,53.06,50.72
COLD,140,100,100,140,0.753277167,1,0.857364715,0.804617035,0.732567345,1,0.962113114,0.788461856,75.75271,71.0125,70.73151,71.93332,52.40939,51.49037,100.45,30,55,53.96,52.7
COLD,100,100,100,100,0.91242508,0.921878116,0.984747366,1,0.942560995,0.945612559,0.974318403,1,71.31899,68.9855,68.45393,71.72097,46.55293,46.55293,100.38,26,58,47.48,46.58
COLD,140,100,100,140,0.89545757,0.924733843,1,0.991026642,0.91242508,0.92789229,0.990787983,1,72.95316,70.00171,69.33099,73.47492,46.40398,46.55293,100.41,34,57,48.74,46.58
COLD,140,100,100,140,0.923710664,0.935416363,0.992506996,1,0.91242508,0.921878116,0.984747366,1,73.22064,70.17786,69.30306,73.4479,46.40398,46.55293,100.41,34,57,48.74,46.58
COLD,140,100,100,140,0.899887499,0.942996688,0.996422068,1,0.91661431,0.934098539,0.969531209,1,73.76337,70.26743,69.57406,73.0217,45.74276,46.40398,100.51,22,60,47.12,45.14
HOT,100,100,100,100,0.90990396,0.991211569,1,0.978481284,0.866156614,1,0.999744008,0.95667542,72.75253,70.34374,72.48411,71.22822,43.31497,44.97174,100.78,30,64,47.66,42.62
COLD,100,100,100,100,0.804156358,1,0.918933453,0.87148702,0.908851966,0.98592836,1,0.983515186,72.80442,70.28837,72.46681,70.74995,43.98405,44.30164,100.78,30,64,47.66,42.62
HOT,103.9999,100,117.2955,103.9999,1,0.914183297,0.907695277,0.921587889,0.90990396,0.991211569,1,0.978481284,72.32336,69.3935,71.06287,69.96603,41.91314,43.31497,100.91,26,69,44.78,40.64
COLD,140,140,140,140,0.958626791,0.935755655,0.961003964,1,0.966246077,0.990363352,0.976101197,1,70.47202,69.00406,67.94923,67.47344,41.63913,42.24252,101.23,22,58,41.54,40.46
COLD,100,100,100,100,0.811282874,0.901013141,0.990834917,1,0.757486988,0.805327686,0.90773516,1,73.28896,71.13532,74.33643,71.41736,38.73825,38.57767,102.23,11,69,38.48,37.22
COLD,100,100,100,100,0.828059403,0.933758385,0.962832063,1,0.816891429,0.890622847,0.943012674,1,73.68514,71.19587,73.99829,71.03196,40.32014,39.64395,102.22,15,61,40.82,38.12
HOT,100,100,100,100,0.838899964,0.975163589,0.970493602,1,0.822649993,0.920551467,0.971344175,1,73.8985,71.25858,74.00407,71.27057,40.32014,39.64395,102.22,15,61,40.82,38.12
HOT,100,100,100,100,0.715918074,1,0.917678475,0.7813511,0.774334229,1,0.961625941,0.869288119,74.95654,71.73629,74.5788,73.28062,44.81001,43.17349,101.96,28,52,47.12,43.88
HOT,100,100,100,100,0.727758703,1,0.867470828,0.804108677,0.719625864,1,0.903747249,0.808643443,75.4256,71.58914,73.92265,72.69107,45.47622,44.81001,101.87,21,59,46.76,44.78
HOT,100,100,100,100,0.727758703,1,0.867470828,0.804108677,0.719625864,1,0.903747249,0.808643443,75.4256,71.58914,73.92265,72.69107,45.47622,44.81001,101.87,21,59,46.76,44.78
COLD,100,100,100,100,0.678239849,1,0.797044213,0.74939321,0.67449846,1,0.870470385,0.735967647,74.58277,70.19339,72.26969,70.87012,46.09159,44.84932,101.87,21,59,46.76,44.78
HOT,115.52,100,140,115.52,0.814606297,0.801328974,0.825034578,1,1,0.737016674,0.770860378,0.781336083,72.38495,70.87196,73.83935,71.78403,45.47009,44.84604,101.04,18,75,45.14,43.52
COLD,100,100,100,100,0.856224114,0.871727257,0.9285347,1,0.884054524,0.833764611,0.859091541,1,73.32571,71.70057,74.7987,73.02197,45.7709,45.162,100.95,21,77,45.14,44.6
HOT,100,100,100,100,0.861317765,0.888865063,0.934058524,1,0.814606297,0.801328974,0.825034578,1,73.54501,71.87828,74.82776,73.22002,46.43091,45.47009,100.95,21,77,45.14,44.6
COLD,100,100,100,100,0.861317765,0.888865063,0.934058524,1,0.814606297,0.801328974,0.825034578,1,73.54501,71.87828,74.82776,73.22002,46.43091,45.47009,100.95,21,77,45.14,44.6
HOT,100,100,100,100,0.867382315,0.900408657,0.945811988,1,0.803628002,0.807574236,0.849968092,1,73.62543,71.91396,74.91718,73.36267,46.43091,45.47009,100.95,21,77,45.14,44.6
COLD,100,100,100,100,0.870395629,0.928592893,0.964117868,1,0.831563197,0.869125213,0.951391535,1,70.11039,70.07315,73.49538,72.87279,50.19125,48.01867,100.74,5,56,51.44,47.66
COLD,100,100,100,100,0.898678496,0.970769754,1,0.988796105,0.850929609,0.925350549,1,0.977285804,72.59226,71.09823,73.45673,73.64413,56.49185,53.00645,100.46,28,71,56.3,51.08
COLD,140,140,140,140,0.930369251,0.932515084,0.943527753,1,0.930893034,0.939351646,0.943396679,1,71.28037,67.7782,72.39639,71.91877,43.02499,42.39993,100.93,4,81,41.36,40.64
COLD,140,140,140,140,0.930369251,0.932515084,0.943527753,1,0.930893034,0.939351646,0.943396679,1,71.28037,67.7782,72.39639,71.91877,43.02499,42.39993,100.93,4,81,41.36,40.64
COLD,134.2401,140,140,134.2401,0.924140335,0.93981806,0.950514243,1,0.937136745,0.938684497,0.95678895,1,71.49781,68.10477,72.66454,72.16947,43.03524,42.72111,100.95,5,76,42.08,40.64
COLD,134.2401,140,140,134.2401,0.924140335,0.93981806,0.950514243,1,0.937136745,0.938684497,0.95678895,1,71.49781,68.10477,72.66454,72.16947,43.03524,42.72111,100.95,5,76,42.08,40.64
HOT,100,111.4401,109.8801,100,0.870066272,0.897621182,0.942622098,1,0.930369251,0.939103063,0.950187548,1,72.6085,68.98429,73.33871,72.87952,43.98491,43.03524,100.95,5,76,42.08,40.64
HOT,100,100,100,100,0.795203187,0.814294692,1,0.98514413,0.918407317,0.93406294,0.95141938,1,73.14886,69.79832,74.81374,73.7318,44.95956,43.03524,100.91,5,72,43.7,41.9
HOT,100,100,100,100,0.813625398,0.852146958,0.990525121,1,0.894590532,0.916651811,0.941131808,1,73.59859,69.9005,74.73119,74.00015,44.95956,43.03524,100.91,5,72,43.7,41.9
COLD,100,100,100,100,0.714802633,0.770878667,0.967537053,1,0.82839677,0.854632011,0.975564958,1,73.10482,69.16018,73.68124,73.45805,45.91748,43.98491,100.89,11,65,46.4,43.52
COLD,100,100,100,100,0.666655303,0.703546129,1,0.847690638,0.703876475,0.764076353,1,0.961834227,71.83329,68.62663,73.46528,74.12571,49.53006,45.91748,100.86,17,63,47.3,44.78
COLD,100,100,100,100,0.666655303,0.703546129,1,0.847690638,0.703876475,0.764076353,1,0.961834227,71.83329,68.62663,73.46528,74.12571,49.53006,45.91748,100.86,17,63,47.3,44.78
COLD,100,100,100,100,0.666655303,0.703546129,1,0.847690638,0.703876475,0.764076353,1,0.961834227,71.83329,68.62663,73.46528,74.12571,49.53006,45.91748,100.86,17,63,47.3,44.78
COLD,100,100,100,100,0.659207615,0.699943088,1,0.776730587,0.74663151,0.82039422,0.982403862,1,71.80735,68.66232,73.48834,74.42601,50.45835,47.19673,100.86,17,63,47.3,44.78
COLD,100,100,100,100,0.684800923,0.722890816,1,0.758749014,0.682929505,0.740716345,1,0.943477269,71.40323,68.45463,73.04282,75.23507,48.71581,49.53006,100.83,15,61,48.02,45.86
COLD,100,100,100,100,0.67854861,0.76348032,1,0.737737423,0.666655303,0.703546129,1,0.847690638,71.17834,68.37093,72.81521,75.22736,48.71581,49.53006,100.83,15,61,48.02,45.86
COLD,100,100,100,100,0.677456309,0.828859021,1,0.736549842,0.659207615,0.699943088,1,0.776730587,71.07742,68.40336,72.65393,75.1452,49.70283,50.45835,100.83,15,61,48.02,45.86
COLD,100,100,100,100,0.704412679,0.923433535,1,0.746752587,0.672060943,0.709069866,1,0.758804352,72.45049,69.17904,72.4,75.40913,49.70283,48.71581,100.83,15,61,48.02,45.86
HOT,100,100,100,100,0.799305685,0.955592147,1,0.863456687,0.677456309,0.828859021,1,0.736549842,73.49281,69.40039,72.28411,75.07761,49.70799,49.70283,100.76,9,51,50.18,48.02
COLD,100,100,100,100,0.883651664,1,0.991633105,0.966856705,0.687302431,0.932519736,1,0.723937227,73.61384,69.6127,72.01772,73.67448,49.70799,49.70283,100.76,9,51,50.18,48.02
COLD,100,100,100,100,0.900291015,1,0.984166728,0.972937036,0.868556455,1,0.99792912,0.932881375,73.65502,70.05648,73.10642,73.23511,49.70799,49.70799,100.71,5,56,48.92,48.38
HOT,100,100,100,100,0.900291015,1,0.984166728,0.972937036,0.868556455,1,0.99792912,0.932881375,73.65502,70.05648,73.10642,73.23511,49.70799,49.70799,100.71,5,56,48.92,48.38
HOT,100,100,100,100,0.894482911,1,0.972215453,0.97267242,0.873145122,1,0.998119231,0.960795327,73.68096,70.09649,73.30248,73.28643,49.70799,49.70799,100.71,5,56,48.92,48.38
COLD,100,100,100,100,0.912057964,1,0.979456816,0.966878932,0.894516647,1,0.983991637,0.972982271,73.72421,70.24851,73.71854,73.09516,49.70799,49.70799,100.7,8,62,48.74,47.48
HOT,100,100,100,100,0.899277097,0.94359176,0.944913626,1,1,0.925488413,0.932906562,0.957845668,73.20673,69.40255,73.52808,72.86462,46.11728,47.67955,100.42,15,91,43.88,42.26
HOT,100,100,100,100,0.899277097,0.94359176,0.944913626,1,1,0.925488413,0.932906562,0.957845668,73.20673,69.40255,73.52808,72.86462,46.11728,47.67955,100.42,15,91,43.88,42.26
HOT,100,100,100,100,0.90582043,0.950457535,0.95820159,1,1,0.925488413,0.932906562,0.951921939,72.69668,69.17663,72.9045,72.24924,45.11131,47.97756,100.42,15,91,43.88,42.26
HOT,100,100,100,100,0.887986958,0.937816253,0.939336857,1,1,0.875783839,0.882718394,0.906477598,72.10893,68.64983,72.47085,71.5578,45.11131,47.97756,100.42,13,85,45.68,43.16
HOT,100,100,100,100,0.827011578,0.914256873,0.938490063,1,0.89299897,0.943109513,0.9446387,1,71.32351,68.30132,72.06602,71.5761,46.97786,45.43479,100.5,8,83,46.76,45.5
HOT,100,100,100,100,0.854737503,0.935643294,0.955972547,1,0.74521041,0.797037195,0.903860373,1,71.27738,68.37701,71.90449,71.53394,47.6018,46.97786,100.5,8,83,46.76,45.5
HOT,100,100,100,100,0.869713397,0.933842204,0.954083504,1,0.796348316,0.868472886,0.93300836,1,71.28315,68.42242,71.86124,71.5415,47.6018,46.97786,100.49,9,86,47.3,44.24
COLD,100,100,100,100,0.924367063,0.939895056,0.94812585,1,0.822187606,0.883802973,0.95029983,1,71.45614,69.19877,72.5713,72.14222,49.25767,47.6018,100.58,13,87,47.48,45.14
COLD,100,100,100,100,0.924367063,0.939895056,0.94812585,1,0.822187606,0.883802973,0.95029983,1,71.45614,69.19877,72.5713,72.14222,49.25767,47.6018,100.58,13,87,47.48,45.14
HOT,100,100,100,100,0.882213274,0.969326712,1,0.964519844,0.924367063,0.939895056,0.94812585,1,71.39005,69.06455,72.29025,71.84976,46.636,49.25767,100.54,9,81,47.3,44.42
COLD,100,100,100,100,0.805375017,0.972726337,1,0.891989951,0.940109968,0.947524021,0.970699654,1,71.5347,69.11104,72.33636,72.48978,47.91743,47.3217,100.54,9,81,47.3,44.42
HOT,100,100,100,100,0.805375017,0.972726337,1,0.891989951,0.940109968,0.947524021,0.970699654,1,71.5347,69.11104,72.33636,72.48978,47.91743,47.3217,100.54,9,81,47.3,44.42
COLD,100,100,100,100,0.926911624,0.959904021,1,0.997248162,0.812012928,0.985503078,1,0.90965957,72.08601,69.44353,72.55633,72.74926,48.50737,47.91743,100.58,22,79,50,48.02
COLD,100,100,100,100,0.926911624,0.959904021,1,0.997248162,0.812012928,0.985503078,1,0.90965957,72.08601,69.44353,72.55633,72.74926,48.50737,47.91743,100.58,22,79,50,48.02
COLD,100,100,100,100,0.764295138,0.750899734,0.77814942,1,1,0.725343287,0.762969305,0.783610828,72.77912,69.81042,73.90334,73.48363,37.52879,38.55488,101.59,11,80,37.76,37.04
HOT,100,100,100,100,0.675227421,0.682075816,0.704421107,1,1,0.917121346,0.956788493,0.998399378,73.06591,69.95936,74.37205,73.85825,37.52879,38.55488,101.61,17,76,39.2,37.22
HOT,100,100,100,100,0.594752713,0.616319867,0.806551444,1,0.862441988,0.847326415,0.884987407,1,73.41842,70.2584,75.43714,74.5928,38.45348,38.18879,101.61,17,76,39.2,37.22
HOT,100,100,100,100,0.615397225,0.637712998,0.853319536,1,0.764295138,0.750899734,0.77814942,1,73.52871,70.28824,75.70898,74.89807,40.09697,37.52879,101.61,17,76,39.2,37.22
HOT,100,100,100,100,0.62358293,0.641053804,0.882978936,1,0.701114518,0.70822547,0.731427442,1,73.70483,70.42913,75.8256,75.16659,40.09697,37.52879,101.61,17,76,39.2,37.22
HOT,100,100,100,100,0.62358293,0.641053804,0.882978936,1,0.701114518,0.70822547,0.731427442,1,73.70483,70.42913,75.8256,75.16659,40.09697,37.52879,101.61,17,76,39.2,37.22
